ID,Prediction
1,0.1453890256016072
2,0.012739041663107936
3,0.1267668667848052
4,0.20590507567702618
5,0.05861156759912428
6,0.055302228622993305
7,-0.0057425486099369205
8,0.44447364444578796
9,0.1682309417745878
10,0.6463771520900514
11,-0.03905380024974864
12,0.12461903725720257
13,0.26730263398505255
14,1.0167165324217464
15,0.0035594136525341213
16,-0.03300183374701221
17,0.06290581217501698
18,0.9077599217881871
19,0.756899745592945
20,0.1303099778541177
21,-0.1627523948518227
22,0.1967467449612469
23,1.118870450510411
24,0.8182816059670474
25,0.029328660418473318
26,0.1743816639945125
27,-0.002270912208856335
28,0.004645207599484752
29,-0.0182854319300908
30,0.3586200411707396
31,-0.005562728958026092
32,0.04002899456465736
33,-0.009765938210878261
34,-0.006790824908142673
35,0.2058048634352566
36,0.10387008337490986
37,0.006533018919249706
38,0.3174358157441817
39,0.18128120250054786
40,0.7364567241977811
41,0.8506808006526647
42,0.02478181366918064
43,1.015272037123994
44,0.20198673797587186
45,0.01209920255207797
46,-0.00745670989408781
47,0.04247976499656486
48,0.518556554570802
49,0.07105706610478779
50,0.13984949577440436
51,0.004853036177383252
52,0.03439322343528059
53,0.4766758316872567
54,0.41172080300880914
55,1.0396814180519969
56,0.29868517857338206
57,0.07485429554411449
58,0.24112774597439773
59,0.4656772533891942
60,0.6044733848414299
61,0.004712033000826205
62,0.7883206914309142
63,-0.0019104992235579044
64,0.002834418510867548
65,-0.0038637710986580143
66,0.05189807296526597
67,1.055545741495151
68,0.1929099877295987
69,-0.021094875989957962
70,0.01634688722971772
71,0.012739372633908563
72,0.49914714336078003
73,0.010413637061941622
74,0.014112051814013427
75,0.6649191390689912
76,-0.034797420942555335
77,-0.04557425718747454
78,0.05084232457925009
79,0.4859103748175462
80,-0.007794693501711303
81,0.19221717847973976
82,0.012869281836581176
83,0.013997549874075199
84,-0.029328130913904626
85,-0.001281411975398633
86,1.010797553877524
87,0.04502633554135693
88,-0.0034814217319058816
89,0.24305467584463947
90,0.7678463287513377
91,0.7368646563299877
92,0.6039768188327505
93,0.005418752013743755
94,0.0016809244550442803
95,0.21439012926186718
96,0.6806673902480453
97,0.0034299483748504445
98,-0.042827554767657705
99,0.19219853694936173
100,0.16517756996334432
101,0.8545487797334367
102,0.08845502445382353
103,0.010855613729477687
104,0.45809247518319907
105,0.8672774530080342
106,-0.01976288829747469
107,-0.051710911201695686
108,0.023666192826375665
109,0.50177504136485
110,0.06059892063858238
111,0.030514454161962634
112,-0.018630589381427476
113,0.0018453393976506915
114,0.013796672241409735
115,0.22848309604150532
116,0.16466827009558802
117,0.01677625114976322
118,-0.007498809649795463
119,0.020998221456471122
120,0.01973190153308846
121,0.8602711919550057
122,0.06434576054429522
123,0.7018543497952054
124,0.3246219869309398
125,1.1129027958755602
126,-0.009004658354660744
127,0.19721108564037984
128,0.42224995774405844
129,0.14001234546210956
130,0.3024301288540614
131,0.7611959334824626
132,0.27247479556298493
133,0.5636789948420606
134,0.6545480289648626
135,0.2642759362248919
