ID,Prediction
1,0.36643094
2,0.36643094
3,0.36643094
4,0.36643094
5,0.36643094
6,0.36643094
7,0.36643094
8,0.36643094
9,0.36643094
10,0.36643094
11,0.36643094
12,0.36643094
13,0.36643094
14,0.36643094
15,0.36643094
16,0.36643094
17,0.36643094
18,0.36643094
19,0.36643094
20,0.36643094
21,0.36643094
22,0.36643094
23,0.3658561
24,0.36643094
25,0.36643094
26,0.36643094
27,0.36643094
28,0.36643094
29,0.36643094
30,0.36643094
31,0.36643094
32,0.36643094
33,0.36643094
34,0.36643094
35,0.36643094
36,0.36643094
37,0.36643094
38,0.36643094
39,0.36643094
40,0.36643094
41,0.36643094
42,0.36643094
43,0.3658561
44,0.36643094
45,0.36643094
46,0.36643094
47,0.36643094
48,0.36643094
49,0.36643094
50,0.36643094
51,0.36643094
52,0.36643094
53,0.36643094
54,0.36643094
55,0.36643094
56,0.36643094
57,0.36643094
58,0.36643094
59,0.36643094
60,0.36643094
61,0.36643094
62,0.36643094
63,0.36643094
64,0.36643094
65,0.36643094
66,0.36643094
67,0.3658561
68,0.36643094
69,0.36643094
70,0.36643094
71,0.36643094
72,0.36643094
73,0.36643094
74,0.36643094
75,0.36643094
76,0.36643094
77,0.36643094
78,0.36643094
79,0.36643094
80,0.36643094
81,0.36643094
82,0.36643094
83,0.36643094
84,0.36643094
85,0.36643094
86,0.36643094
87,0.36643094
88,0.36643094
89,0.36643094
90,0.36643094
91,0.36643094
92,0.36643094
93,0.36643094
94,0.36643094
95,0.36643094
96,0.36643094
97,0.36643094
98,0.36643094
99,0.36643094
100,0.36643094
101,0.36643094
102,0.36643094
103,0.36643094
104,0.36643094
105,0.36643094
106,0.36643094
107,0.36643094
108,0.36643094
109,0.36643094
110,0.36643094
111,0.36643094
112,0.36643094
113,0.36643094
114,0.36643094
115,0.36643094
116,0.36643094
117,0.36643094
118,0.36643094
119,0.36643094
120,0.36643094
121,0.36643094
122,0.36643094
123,0.36643094
124,0.36643094
125,0.3658561
126,0.36643094
127,0.36643094
128,0.36643094
129,0.36643094
130,0.36643094
131,0.36643094
132,0.36643094
133,0.36643094
134,0.36643094
135,0.36643094
136,0.36643094
137,0.36643094
138,0.36643094
139,0.36643094
140,0.36643094
141,0.36643094
142,0.36643094
143,0.36643094
144,0.36643094
145,0.36643094
146,0.36643094
147,0.36643094
148,0.36643094
149,0.36643094
150,0.36643094
151,0.36643094
152,0.36643094
153,0.36643094
154,0.36643094
155,0.36643094
156,0.36643094
157,0.36643094
158,0.36643094
159,0.36643094
160,0.36643094
161,0.36643094
162,0.36643094
163,0.36643094
164,0.36643094
165,0.36643094
166,0.36643094
167,0.36643094
168,0.36643094
169,0.36643094
170,0.36643094
171,0.3658561
172,0.36643094
173,0.36643094
174,0.36643094
175,0.36643094
176,0.36643094
177,0.36643094
178,0.36643094
179,0.36643094
180,0.36643094
181,0.36643094
182,0.36643094
183,0.36643094
184,0.36643094
185,0.36643094
186,0.36643094
187,0.36643094
188,0.36643094
189,0.36643094
190,0.36643094
191,0.36643094
192,0.36643094
193,0.36643094
194,0.36643094
195,0.36643094
196,0.36643094
197,0.36643094
198,0.36643094
199,0.36643094
200,0.36643094
201,0.36643094
202,0.36643094
203,0.36643094
204,0.36643094
205,0.36643094
206,0.36643094
207,0.36643094
208,0.36643094
209,0.36643094
210,0.36643094
211,0.36643094
212,0.36643094
213,0.36643094
214,0.36643094
215,0.36643094
216,0.36643094
217,0.36643094
218,0.36643094
219,0.36643094
220,0.3658561
221,0.36643094
222,0.36643094
223,0.36643094
224,0.3658561
225,0.36643094
226,0.36643094
227,0.36643094
228,0.36643094
229,0.36643094
230,0.36643094
231,0.36643094
232,0.36643094
233,0.36643094
234,0.36643094
235,0.36643094
236,0.36643094
237,0.36643094
238,0.36643094
239,0.36643094
240,0.36643094
241,0.36643094
242,0.36643094
243,0.36643094
244,0.36643094
245,0.36643094
246,0.36643094
247,0.36643094
248,0.36643094
249,0.36643094
250,0.36643094
251,0.36643094
252,0.36643094
253,0.36643094
254,0.36643094
255,0.36643094
256,0.36643094
257,0.36643094
258,0.36643094
259,0.36643094
260,0.36643094
261,0.36643094
262,0.36643094
263,0.36643094
264,0.36643094
265,0.36643094
266,0.36643094
267,0.36643094
268,0.36643094
269,0.36643094
270,0.36643094
271,0.36643094
272,0.36643094
273,0.36643094
274,0.36643094
275,0.36643094
276,0.36643094
277,0.36643094
278,0.36643094
279,0.36643094
280,0.36643094
281,0.3658561
282,0.36643094
283,0.36643094
284,0.36643094
285,0.36643094
286,0.36643094
287,0.36643094
288,0.36643094
289,0.36643094
290,0.36643094
291,0.36643094
292,0.36643094
293,0.36643094
294,0.36643094
295,0.36643094
296,0.36643094
297,0.36643094
298,0.36643094
299,0.36643094
300,0.36643094
301,0.36643094
302,0.36643094
303,0.36643094
304,0.36643094
305,0.36643094
306,0.36643094
307,0.36643094
308,0.36643094
309,0.36643094
310,0.36643094
311,0.36643094
312,0.36643094
313,0.36643094
314,0.36643094
315,0.36643094
316,0.36643094
317,0.36643094
318,0.36643094
319,0.36643094
320,0.36643094
321,0.36643094
322,0.36643094
323,0.36643094
324,0.36643094
325,0.36643094
326,0.36643094
327,0.36643094
328,0.36643094
329,0.36643094
330,0.36643094
331,0.36643094
332,0.36643094
