ID,Prediction
1,0.16537361
2,0.16537361
3,0.16537361
4,0.16537361
5,0.16537361
6,0.16537361
7,0.16537361
8,0.16537361
9,0.16537361
10,0.16537361
11,0.16537361
12,0.16537361
13,0.16537361
14,0.16537361
15,0.16537361
16,0.16468377
17,0.16537361
18,0.16468377
19,0.16537361
20,0.16537361
21,0.16537361
22,0.16537361
23,0.16457789
24,0.16537361
25,0.16537361
26,0.16537361
27,0.16537361
28,0.16537361
29,0.16537361
30,0.16537361
31,0.16537361
32,0.16537361
33,0.16537361
34,0.16537361
35,0.16537361
36,0.16537361
37,0.16537361
38,0.16537361
39,0.16537361
40,0.16537361
41,0.16537361
42,0.16537361
43,0.16468377
44,0.16537361
45,0.16537361
46,0.16537361
47,0.16537361
48,0.16537361
49,0.16537361
50,0.16537361
51,0.16537361
52,0.16537361
53,0.16537361
54,0.16537361
55,0.16468377
56,0.16537361
57,0.16537361
58,0.16537361
59,0.16537361
60,0.16537361
61,0.16537361
62,0.16537361
63,0.16537361
64,0.16537361
65,0.16537361
66,0.16537361
67,0.16457789
68,0.16537361
69,0.16537361
70,0.16537361
71,0.16537361
72,0.16537361
73,0.16537361
74,0.16537361
75,0.16468377
76,0.16537361
77,0.16537361
78,0.16537361
79,0.16537361
80,0.16537361
81,0.16537361
82,0.16537361
83,0.16537361
84,0.16537361
85,0.16537361
86,0.16537361
87,0.16537361
88,0.16537361
89,0.16537361
90,0.16537361
91,0.16537361
92,0.16537361
93,0.16537361
94,0.16537361
95,0.16537361
96,0.16537361
97,0.16537361
98,0.16537361
99,0.16537361
100,0.16537361
101,0.16537361
102,0.16537361
103,0.16537361
104,0.16537361
105,0.16537361
106,0.16537361
107,0.16468377
108,0.16537361
109,0.16537361
110,0.16468377
111,0.16537361
112,0.16537361
113,0.16537361
114,0.16537361
115,0.16537361
116,0.16537361
117,0.16537361
118,0.16537361
119,0.16537361
120,0.16537361
121,0.16537361
122,0.16537361
123,0.16537361
124,0.16537361
125,0.16468377
126,0.16537361
127,0.16537361
128,0.16537361
129,0.16537361
130,0.16537361
131,0.16537361
132,0.16537361
133,0.16537361
134,0.16537361
135,0.16537361
136,0.16537361
137,0.16537361
138,0.16537361
139,0.16468377
140,0.16537361
141,0.16537361
142,0.16537361
143,0.16537361
144,0.16537361
145,0.16537361
146,0.16537361
147,0.16537361
148,0.16537361
149,0.16468377
150,0.16537361
151,0.16537361
152,0.16537361
153,0.16537361
154,0.16537361
155,0.16537361
156,0.16537361
157,0.16537361
158,0.16537361
159,0.16537361
160,0.16537361
161,0.16468377
162,0.16537361
163,0.16537361
164,0.16537361
165,0.16537361
166,0.16537361
167,0.16537361
168,0.16537361
169,0.16537361
170,0.16537361
171,0.16468377
172,0.16537361
173,0.16537361
174,0.16537361
175,0.16537361
176,0.16537361
177,0.16537361
178,0.16537361
179,0.16537361
180,0.16537361
181,0.16537361
182,0.16537361
183,0.16537361
184,0.16537361
185,0.16537361
186,0.16537361
187,0.16537361
188,0.16537361
189,0.16537361
190,0.16537361
191,0.16537361
192,0.16537361
193,0.16537361
194,0.16537361
195,0.16537361
196,0.16537361
197,0.16537361
198,0.16537361
199,0.16537361
200,0.16537361
201,0.16537361
202,0.16537361
203,0.16537361
204,0.16537361
205,0.16537361
206,0.16537361
207,0.16537361
208,0.16537361
209,0.16537361
210,0.16537361
211,0.16537361
212,0.16537361
213,0.16537361
214,0.16537361
215,0.16537361
216,0.16468377
217,0.16537361
218,0.16537361
219,0.16537361
220,0.16468377
221,0.16537361
222,0.16537361
223,0.16537361
224,0.16457789
225,0.16537361
226,0.16537361
227,0.16537361
228,0.16537361
229,0.16537361
230,0.16537361
231,0.16537361
232,0.16537361
233,0.16537361
234,0.16537361
235,0.16537361
236,0.16537361
237,0.16537361
238,0.16537361
239,0.16537361
240,0.16537361
241,0.16537361
242,0.16537361
243,0.16537361
244,0.16537361
245,0.16537361
246,0.16537361
247,0.16537361
248,0.16537361
249,0.16537361
250,0.16537361
251,0.16537361
252,0.16537361
253,0.16537361
254,0.16537361
255,0.16537361
256,0.16537361
257,0.16537361
258,0.16468377
259,0.16537361
260,0.16537361
261,0.16537361
262,0.16537361
263,0.16537361
264,0.16537361
265,0.16537361
266,0.16537361
267,0.16537361
268,0.16537361
269,0.16468377
270,0.16537361
271,0.16537361
272,0.16537361
273,0.16537361
274,0.16537361
275,0.16537361
276,0.16537361
277,0.16537361
278,0.16537361
279,0.16537361
280,0.16537361
281,0.16468377
282,0.16537361
283,0.16537361
284,0.16537361
285,0.16537361
286,0.16468377
287,0.16537361
288,0.16537361
289,0.16537361
290,0.16537361
291,0.16537361
292,0.16537361
293,0.16537361
294,0.16537361
295,0.16537361
296,0.16537361
297,0.16537361
298,0.16537361
299,0.16537361
300,0.16537361
301,0.16537361
302,0.16537361
303,0.16537361
304,0.16537361
305,0.16537361
306,0.16537361
307,0.16537361
308,0.16537361
309,0.16537361
310,0.16537361
311,0.16537361
312,0.16537361
313,0.16537361
314,0.16537361
315,0.16537361
316,0.16537361
317,0.16537361
318,0.16537361
319,0.16537361
320,0.16537361
321,0.16537361
322,0.16537361
323,0.16537361
324,0.16537361
325,0.16537361
326,0.16537361
327,0.16537361
328,0.16537361
329,0.16537361
330,0.16537361
331,0.16537361
332,0.16537361
333,0.16537361
334,0.16537361
335,0.16537361
336,0.16537361
337,0.16537361
338,0.16537361
339,0.16537361
340,0.16537361
341,0.16537361
342,0.16537361
343,0.16537361
344,0.16537361
345,0.16537361
346,0.16537361
347,0.16537361
348,0.16468377
349,0.16537361
350,0.16537361
351,0.16537361
352,0.16537361
353,0.16537361
354,0.16537361
355,0.16537361
356,0.16537361
357,0.16537361
358,0.16537361
359,0.16537361
360,0.16537361
361,0.16537361
362,0.16537361
363,0.16537361
364,0.16537361
365,0.16537361
366,0.16537361
367,0.16537361
368,0.16537361
369,0.16537361
370,0.16468377
371,0.16537361
372,0.16537361
373,0.16537361
374,0.16537361
375,0.16537361
376,0.16537361
377,0.16537361
378,0.16537361
379,0.16537361
380,0.16537361
381,0.16537361
382,0.16537361
383,0.16537361
384,0.16537361
385,0.16537361
386,0.16537361
387,0.16537361
388,0.16537361
389,0.16537361
390,0.16537361
391,0.16537361
392,0.16537361
393,0.16537361
394,0.16537361
395,0.16537361
396,0.16537361
397,0.16537361
398,0.16537361
399,0.16537361
400,0.16537361
401,0.16537361
402,0.16537361
403,0.16537361
404,0.16537361
405,0.16537361
406,0.16537361
407,0.16537361
408,0.16537361
409,0.16537361
410,0.16537361
411,0.16537361
412,0.16537361
413,0.16537361
414,0.16537361
415,0.16537361
416,0.16537361
417,0.16537361
418,0.16537361
419,0.16537361
420,0.16537361
421,0.16537361
422,0.16537361
423,0.16537361
424,0.16537361
425,0.16537361
426,0.16537361
427,0.16537361
428,0.16537361
429,0.16537361
430,0.16537361
431,0.16537361
432,0.16537361
433,0.16537361
434,0.16537361
435,0.16537361
436,0.16537361
437,0.16537361
438,0.16537361
439,0.16537361
440,0.16537361
441,0.16537361
442,0.16537361
443,0.16537361
444,0.16537361
445,0.16537361
446,0.16468377
447,0.16537361
448,0.16537361
449,0.16537361
450,0.16468377
451,0.16468377
452,0.16537361
453,0.16537361
454,0.16537361
455,0.16537361
456,0.16537361
457,0.16537361
458,0.16537361
459,0.16537361
460,0.16537361
461,0.16537361
462,0.16537361
463,0.16537361
464,0.16537361
465,0.16537361
466,0.16537361
467,0.16537361
468,0.16537361
469,0.16537361
470,0.16537361
471,0.16537361
472,0.16537361
473,0.16537361
474,0.16537361
475,0.16537361
476,0.16537361
477,0.16537361
478,0.16537361
479,0.16537361
480,0.16537361
481,0.16537361
482,0.16537361
483,0.16537361
484,0.16537361
485,0.16537361
486,0.16537361
487,0.16537361
488,0.16537361
489,0.16537361
490,0.16537361
491,0.16537361
492,0.16537361
493,0.16537361
494,0.16537361
495,0.16537361
496,0.16537361
497,0.16537361
498,0.16537361
499,0.16537361
500,0.16537361
501,0.16537361
502,0.16537361
503,0.16537361
504,0.16537361
505,0.16537361
506,0.16468377
507,0.16468377
508,0.16537361
509,0.16537361
510,0.16537361
511,0.16537361
512,0.16537361
513,0.16537361
514,0.16537361
515,0.16537361
516,0.16468377
517,0.16537361
518,0.16537361
519,0.16537361
520,0.16537361
521,0.16537361
522,0.16537361
523,0.16537361
524,0.16537361
525,0.16457789
526,0.16537361
527,0.16537361
528,0.16537361
529,0.16537361
530,0.16537361
531,0.16537361
532,0.16537361
533,0.16537361
534,0.16537361
535,0.16537361
536,0.16537361
537,0.16537361
538,0.16537361
539,0.16468377
540,0.16537361
541,0.16537361
542,0.16537361
543,0.16537361
544,0.16537361
545,0.16537361
546,0.16537361
547,0.16537361
548,0.16537361
549,0.16537361
550,0.16537361
551,0.16468377
552,0.16468377
553,0.16537361
554,0.16537361
555,0.16537361
556,0.16537361
557,0.16537361
558,0.16537361
559,0.16537361
560,0.16537361
561,0.16537361
562,0.16537361
563,0.16537361
564,0.16468377
565,0.16537361
566,0.16537361
567,0.16537361
568,0.16537361
569,0.16537361
570,0.16537361
571,0.16537361
572,0.16537361
573,0.16537361
574,0.16537361
575,0.16537361
576,0.16537361
577,0.16537361
578,0.16537361
579,0.16537361
580,0.16537361
581,0.16537361
582,0.16537361
583,0.16537361
584,0.16537361
585,0.16537361
586,0.16537361
587,0.16537361
588,0.16537361
589,0.16537361
590,0.16537361
591,0.16537361
592,0.16537361
593,0.16537361
594,0.16537361
595,0.16468377
596,0.16537361
597,0.16537361
598,0.16537361
599,0.16537361
600,0.16537361
601,0.16537361
602,0.16537361
603,0.16468377
604,0.16537361
605,0.16537361
606,0.16537361
607,0.16537361
608,0.16537361
609,0.16537361
610,0.16537361
611,0.16537361
612,0.16537361
613,0.16537361
614,0.16537361
615,0.16537361
616,0.16537361
617,0.16537361
618,0.16537361
619,0.16537361
620,0.16537361
621,0.16537361
622,0.16537361
623,0.16537361
624,0.16537361
625,0.16537361
626,0.16537361
627,0.16537361
628,0.16453455
629,0.16468377
630,0.16537361
631,0.16468377
632,0.16537361
633,0.16537361
634,0.16537361
635,0.16537361
636,0.16537361
637,0.16537361
638,0.16537361
639,0.16537361
640,0.16468377
641,0.16537361
642,0.16537361
643,0.16537361
644,0.16537361
645,0.16537361
646,0.16537361
647,0.16468377
648,0.16537361
649,0.16537361
650,0.16537361
651,0.16537361
652,0.16537361
653,0.16537361
654,0.16537361
655,0.16468377
656,0.16537361
657,0.16537361
658,0.16537361
659,0.16537361
660,0.16537361
661,0.16537361
662,0.16537361
663,0.16537361
664,0.16537361
665,0.16457789
666,0.16468377
667,0.16537361
668,0.16468377
669,0.16537361
670,0.16537361
671,0.16537361
672,0.16537361
673,0.16537361
674,0.16537361
675,0.16537361
676,0.16537361
677,0.16537361
678,0.16537361
679,0.16537361
680,0.16468377
681,0.16537361
682,0.16537361
683,0.16537361
684,0.16537361
685,0.16537361
686,0.16537361
687,0.16537361
688,0.16537361
689,0.16537361
690,0.16537361
691,0.16537361
692,0.16537361
693,0.16537361
694,0.16537361
695,0.16468377
696,0.16468377
697,0.16537361
698,0.16537361
699,0.16537361
700,0.16537361
701,0.16537361
702,0.16537361
703,0.16537361
704,0.16537361
705,0.16537361
706,0.16537361
707,0.16537361
708,0.16537361
709,0.16537361
710,0.16537361
711,0.16537361
712,0.16537361
713,0.16537361
714,0.16537361
715,0.16537361
716,0.16537361
717,0.16537361
718,0.16537361
719,0.16537361
720,0.16537361
721,0.16537361
722,0.16537361
723,0.16537361
724,0.16537361
725,0.16537361
726,0.16537361
727,0.16537361
728,0.16537361
729,0.16537361
730,0.16537361
731,0.16537361
732,0.16537361
733,0.16537361
734,0.16537361
735,0.16468377
736,0.16537361
737,0.16537361
738,0.16468377
739,0.16537361
740,0.16537361
741,0.16537361
742,0.16468377
743,0.16537361
744,0.16537361
745,0.16537361
746,0.16537361
747,0.16537361
748,0.16537361
749,0.16537361
750,0.16537361
751,0.16537361
752,0.16537361
753,0.16537361
754,0.16537361
755,0.16537361
756,0.16537361
757,0.16537361
758,0.16537361
759,0.16537361
760,0.16537361
761,0.16537361
762,0.16537361
763,0.16537361
764,0.16537361
765,0.16537361
766,0.16537361
767,0.16537361
768,0.16537361
769,0.16537361
770,0.16537361
771,0.16537361
772,0.16537361
773,0.16537361
774,0.16537361
775,0.16468377
776,0.16537361
777,0.16537361
778,0.16537361
779,0.16537361
780,0.16537361
781,0.16537361
782,0.16537361
783,0.16468377
784,0.16453455
785,0.16537361
786,0.16537361
787,0.16537361
788,0.16537361
789,0.16537361
790,0.16537361
791,0.16537361
792,0.16537361
793,0.16537361
794,0.16537361
795,0.16537361
796,0.16537361
797,0.16537361
798,0.16537361
799,0.16537361
800,0.16537361
801,0.16537361
802,0.16537361
803,0.16537361
804,0.16537361
805,0.16537361
806,0.16537361
807,0.16537361
808,0.16537361
809,0.16537361
810,0.16537361
811,0.16537361
812,0.16537361
813,0.16537361
814,0.16537361
815,0.16537361
816,0.16537361
817,0.16468377
818,0.16537361
819,0.16537361
820,0.16537361
821,0.16537361
822,0.16537361
823,0.16468377
824,0.16537361
825,0.16537361
826,0.16537361
827,0.16537361
828,0.16537361
829,0.16537361
830,0.16537361
831,0.16537361
832,0.16537361
833,0.16537361
834,0.16537361
835,0.16537361
836,0.16537361
837,0.16537361
838,0.16537361
839,0.16537361
840,0.16457789
841,0.16537361
842,0.16537361
843,0.16537361
844,0.16537361
845,0.16537361
846,0.16537361
847,0.16537361
848,0.16537361
849,0.16468377
850,0.16468377
851,0.16537361
852,0.16537361
853,0.16537361
854,0.16537361
855,0.16537361
856,0.16537361
857,0.16468377
858,0.16537361
859,0.16537361
860,0.16537361
861,0.16537361
862,0.16537361
863,0.16537361
864,0.16537361
865,0.16537361
866,0.16537361
867,0.16537361
868,0.16537361
869,0.16537361
870,0.16537361
871,0.16537361
872,0.16537361
873,0.16537361
874,0.16537361
875,0.16537361
876,0.16537361
877,0.16537361
878,0.16537361
879,0.16537361
880,0.16537361
881,0.16537361
882,0.16537361
883,0.16537361
884,0.16537361
885,0.16537361
886,0.16537361
887,0.16537361
888,0.16468377
889,0.16537361
890,0.16537361
891,0.16537361
892,0.16468377
893,0.16537361
894,0.16537361
895,0.16537361
896,0.16537361
897,0.16537361
898,0.16537361
899,0.16537361
900,0.16537361
901,0.16537361
902,0.16537361
903,0.16537361
904,0.16537361
905,0.16537361
906,0.16537361
907,0.16537361
908,0.16537361
909,0.16537361
910,0.16537361
911,0.16537361
912,0.16537361
913,0.16537361
914,0.16537361
915,0.16537361
916,0.16537361
917,0.16537361
918,0.16537361
919,0.16537361
920,0.16537361
921,0.16537361
922,0.16537361
923,0.16537361
924,0.16537361
925,0.16468377
926,0.16468377
927,0.16537361
928,0.16537361
929,0.16537361
930,0.16537361
931,0.16537361
932,0.16537361
933,0.16537361
934,0.16537361
935,0.16537361
936,0.16537361
937,0.16537361
938,0.16537361
939,0.16537361
940,0.16537361
941,0.16537361
942,0.16537361
943,0.16537361
944,0.16537361
945,0.16537361
946,0.16537361
947,0.16537361
948,0.16537361
949,0.16537361
950,0.16537361
951,0.16537361
952,0.16537361
953,0.16537361
954,0.16537361
955,0.16537361
956,0.16537361
957,0.16537361
958,0.16537361
959,0.16537361
960,0.16537361
961,0.16468377
962,0.16537361
963,0.16537361
964,0.16537361
965,0.16537361
966,0.16534893
967,0.16537361
968,0.16537361
969,0.16468377
970,0.16537361
971,0.16537361
972,0.16537361
973,0.16537361
974,0.16468377
975,0.16537361
976,0.16468377
977,0.16537361
978,0.16537361
979,0.16537361
980,0.16537361
981,0.16537361
982,0.16468377
983,0.16537361
984,0.16468377
985,0.16537361
986,0.16537361
987,0.16468377
988,0.16537361
989,0.16537361
990,0.16537361
991,0.16537361
992,0.16537361
993,0.16537361
994,0.16537361
995,0.16537361
996,0.16537361
997,0.16537361
998,0.16537361
999,0.16537361
1000,0.16537361
1001,0.16537361
1002,0.16537361
1003,0.16537361
1004,0.16537361
1005,0.16537361
1006,0.16537361
1007,0.16537361
1008,0.16537361
1009,0.16537361
1010,0.16537361
1011,0.16537361
1012,0.16537361
1013,0.16537361
1014,0.16537361
1015,0.16537361
1016,0.16537361
1017,0.16537361
1018,0.16537361
1019,0.16537361
1020,0.16468377
1021,0.16537361
1022,0.16537361
1023,0.16537361
1024,0.16537361
1025,0.16537361
1026,0.16537361
1027,0.16537361
1028,0.16537361
1029,0.16537361
1030,0.16537361
1031,0.16537361
1032,0.16537361
1033,0.16537361
1034,0.16537361
1035,0.16537361
1036,0.16537361
1037,0.16537361
1038,0.16468377
1039,0.16537361
1040,0.16537361
1041,0.16537361
1042,0.16537361
1043,0.16537361
1044,0.16537361
1045,0.16468377
1046,0.16537361
1047,0.16453455
1048,0.16537361
1049,0.16537361
1050,0.16537361
1051,0.16537361
1052,0.16537361
1053,0.16537361
1054,0.16537361
1055,0.16537361
1056,0.16468377
1057,0.16537361
1058,0.16537361
1059,0.16537361
1060,0.16537361
1061,0.16537361
1062,0.16537361
1063,0.16537361
1064,0.16537361
1065,0.16537361
1066,0.16537361
1067,0.16537361
1068,0.16537361
1069,0.16537361
1070,0.16537361
1071,0.16537361
1072,0.16537361
1073,0.16537361
1074,0.16537361
1075,0.16537361
1076,0.16537361
1077,0.16537361
1078,0.16537361
1079,0.16537361
1080,0.16537361
1081,0.16537361
1082,0.16537361
1083,0.16537361
1084,0.16537361
1085,0.16537361
1086,0.16537361
1087,0.16537361
1088,0.16537361
1089,0.16537361
1090,0.16537361
1091,0.16537361
1092,0.16537361
1093,0.16537361
1094,0.16537361
1095,0.16537361
1096,0.16537361
1097,0.16537361
1098,0.16537361
1099,0.16537361
1100,0.16537361
1101,0.16537361
1102,0.16468377
1103,0.16537361
1104,0.16537361
1105,0.16537361
1106,0.16537361
1107,0.16537361
1108,0.16537361
1109,0.16537361
1110,0.16537361
1111,0.16537361
1112,0.16537361
1113,0.16537361
1114,0.16537361
1115,0.16537361
1116,0.16537361
1117,0.16537361
1118,0.16537361
1119,0.16537361
1120,0.16537361
1121,0.16537361
1122,0.16537361
1123,0.16537361
1124,0.16537361
1125,0.16537361
1126,0.16537361
1127,0.16537361
1128,0.16537361
1129,0.16537361
1130,0.16537361
1131,0.16537361
1132,0.16537361
1133,0.16537361
1134,0.16537361
1135,0.16537361
1136,0.16468377
1137,0.16537361
1138,0.16537361
1139,0.16537361
1140,0.16537361
1141,0.16537361
1142,0.16537361
1143,0.16468377
1144,0.16537361
1145,0.16537361
1146,0.16537361
1147,0.16537361
1148,0.16537361
1149,0.16537361
1150,0.16537361
1151,0.16537361
1152,0.16537361
1153,0.16537361
1154,0.16537361
1155,0.16537361
1156,0.16537361
1157,0.16537361
1158,0.16537361
1159,0.16537361
1160,0.16537361
1161,0.16537361
1162,0.16537361
1163,0.16468377
1164,0.16537361
1165,0.16537361
1166,0.16537361
1167,0.16537361
1168,0.16537361
1169,0.16537361
1170,0.16537361
1171,0.16537361
1172,0.16537361
1173,0.16468377
1174,0.16537361
1175,0.16537361
1176,0.16537361
1177,0.16537361
1178,0.16537361
1179,0.16537361
1180,0.16537361
1181,0.16537361
1182,0.16537361
1183,0.16537361
1184,0.16537361
1185,0.16537361
1186,0.16537361
1187,0.16537361
1188,0.16537361
1189,0.16537361
1190,0.16468377
1191,0.16537361
1192,0.16537361
1193,0.16537361
1194,0.16537361
1195,0.16537361
1196,0.16537361
1197,0.16537361
1198,0.16537361
1199,0.16537361
1200,0.16537361
1201,0.16468377
1202,0.16537361
1203,0.16537361
1204,0.16537361
1205,0.16537361
1206,0.16537361
1207,0.16537361
1208,0.16537361
1209,0.16537361
1210,0.16537361
1211,0.16537361
1212,0.16537361
1213,0.16537361
1214,0.16537361
1215,0.16537361
1216,0.16468377
1217,0.16537361
1218,0.16468377
1219,0.16537361
1220,0.16537361
1221,0.16537361
1222,0.16537361
1223,0.16537361
1224,0.16537361
1225,0.16537361
1226,0.16537361
1227,0.16537361
1228,0.16537361
1229,0.16537361
1230,0.16468377
1231,0.16468377
1232,0.16537361
1233,0.16537361
1234,0.16537361
1235,0.16537361
1236,0.16537361
1237,0.16537361
