ID,Prediction
1,0.694766
2,0.694766
3,0.694766
4,0.694766
5,0.694766
6,0.694766
7,0.694766
8,0.694766
9,0.694766
10,0.694766
11,0.694766
12,0.694766
13,0.694766
14,0.694766
15,0.694766
16,0.694766
17,0.694766
18,0.694766
19,0.694766
20,0.694766
21,0.694766
22,0.694766
23,0.6917522
24,0.694766
25,0.694766
26,0.694766
27,0.694766
28,0.694766
29,0.694766
30,0.694766
31,0.694766
32,0.694766
33,0.694766
34,0.694766
35,0.694766
36,0.694766
37,0.694766
38,0.694766
39,0.694766
40,0.694766
41,0.694766
42,0.694766
43,0.6917522
44,0.694766
45,0.694766
46,0.694766
47,0.694766
48,0.694766
49,0.694766
50,0.694766
51,0.694766
52,0.694766
53,0.694766
54,0.694766
55,0.694766
56,0.694766
57,0.694766
58,0.694766
59,0.694766
60,0.694766
61,0.694766
62,0.694766
63,0.694766
64,0.694766
65,0.694766
66,0.694766
67,0.6917522
68,0.694766
69,0.694766
70,0.694766
71,0.694766
72,0.694766
73,0.694766
74,0.694766
75,0.694766
76,0.694766
77,0.694766
78,0.694766
79,0.694766
80,0.694766
81,0.694766
82,0.694766
83,0.694766
84,0.694766
85,0.694766
86,0.694766
87,0.694766
88,0.694766
89,0.694766
90,0.694766
91,0.694766
92,0.694766
93,0.694766
94,0.694766
95,0.694766
96,0.694766
97,0.694766
98,0.694766
99,0.694766
100,0.694766
101,0.694766
102,0.694766
103,0.694766
104,0.694766
105,0.694766
106,0.694766
107,0.694766
108,0.694766
109,0.694766
110,0.694766
111,0.694766
112,0.694766
113,0.694766
114,0.694766
115,0.694766
116,0.694766
117,0.694766
118,0.694766
119,0.694766
120,0.694766
121,0.694766
122,0.694766
123,0.694766
124,0.694766
125,0.6917522
126,0.694766
127,0.694766
128,0.694766
129,0.694766
130,0.694766
131,0.694766
132,0.694766
133,0.694766
134,0.694766
135,0.694766
136,0.694766
137,0.694766
138,0.694766
139,0.694766
140,0.694766
141,0.694766
142,0.694766
143,0.694766
144,0.694766
145,0.694766
146,0.694766
147,0.694766
148,0.694766
149,0.694766
150,0.694766
151,0.694766
152,0.694766
153,0.694766
154,0.694766
155,0.694766
156,0.694766
157,0.694766
158,0.694766
159,0.694766
160,0.694766
161,0.694766
162,0.694766
163,0.694766
164,0.694766
165,0.694766
166,0.694766
167,0.694766
168,0.694766
169,0.694766
170,0.694766
171,0.694766
172,0.694766
173,0.694766
174,0.694766
175,0.694766
176,0.694766
177,0.694766
178,0.694766
179,0.694766
180,0.694766
181,0.694766
182,0.694766
183,0.694766
184,0.694766
185,0.694766
186,0.694766
187,0.694766
188,0.694766
189,0.694766
190,0.694766
191,0.694766
192,0.694766
193,0.694766
194,0.694766
195,0.694766
196,0.694766
197,0.694766
198,0.694766
199,0.694766
200,0.694766
201,0.694766
202,0.694766
203,0.694766
204,0.694766
205,0.694766
206,0.694766
207,0.694766
208,0.694766
209,0.694766
210,0.694766
211,0.694766
212,0.694766
213,0.694766
214,0.694766
215,0.694766
216,0.694766
217,0.694766
218,0.694766
219,0.694766
220,0.694766
221,0.694766
222,0.694766
223,0.694766
224,0.6917522
225,0.694766
226,0.694766
227,0.694766
228,0.694766
229,0.694766
230,0.694766
231,0.694766
232,0.694766
233,0.694766
234,0.694766
235,0.694766
236,0.694766
237,0.694766
238,0.694766
239,0.694766
240,0.694766
241,0.694766
242,0.694766
243,0.694766
244,0.694766
245,0.694766
246,0.694766
247,0.694766
248,0.694766
249,0.694766
250,0.694766
251,0.694766
252,0.694766
253,0.694766
254,0.694766
255,0.694766
256,0.694766
257,0.694766
258,0.694766
259,0.694766
260,0.694766
261,0.694766
262,0.694766
263,0.694766
264,0.694766
265,0.694766
266,0.694766
267,0.694766
268,0.694766
269,0.694766
270,0.694766
271,0.694766
272,0.694766
273,0.694766
274,0.694766
275,0.694766
276,0.694766
277,0.694766
278,0.694766
279,0.694766
280,0.694766
281,0.694766
282,0.694766
283,0.694766
284,0.694766
285,0.694766
286,0.694766
287,0.694766
288,0.694766
289,0.694766
290,0.694766
291,0.694766
292,0.694766
293,0.694766
294,0.694766
295,0.694766
296,0.694766
297,0.694766
298,0.694766
299,0.694766
300,0.694766
301,0.694766
302,0.694766
303,0.694766
304,0.694766
305,0.694766
306,0.694766
307,0.694766
308,0.694766
309,0.694766
310,0.694766
311,0.694766
312,0.694766
313,0.694766
314,0.694766
315,0.694766
316,0.694766
317,0.694766
318,0.694766
319,0.694766
320,0.694766
321,0.694766
322,0.694766
323,0.694766
324,0.694766
325,0.694766
326,0.694766
327,0.694766
328,0.694766
329,0.694766
330,0.694766
331,0.694766
332,0.694766
333,0.694766
334,0.694766
335,0.694766
336,0.694766
337,0.694766
338,0.694766
339,0.694766
340,0.694766
341,0.694766
342,0.694766
343,0.694766
344,0.694766
345,0.694766
346,0.694766
347,0.694766
348,0.694766
349,0.694766
350,0.694766
351,0.694766
352,0.694766
353,0.694766
354,0.694766
355,0.694766
356,0.694766
357,0.694766
358,0.694766
359,0.694766
360,0.694766
361,0.694766
362,0.694766
363,0.694766
364,0.694766
365,0.694766
366,0.694766
367,0.694766
368,0.694766
369,0.694766
370,0.694766
371,0.694766
372,0.694766
373,0.694766
374,0.694766
375,0.694766
376,0.694766
377,0.694766
378,0.694766
379,0.694766
380,0.694766
381,0.694766
382,0.694766
383,0.694766
384,0.694766
385,0.694766
386,0.694766
387,0.694766
388,0.694766
389,0.694766
390,0.694766
391,0.694766
392,0.694766
393,0.694766
394,0.694766
395,0.694766
396,0.694766
397,0.694766
398,0.694766
399,0.694766
400,0.694766
401,0.694766
402,0.694766
403,0.694766
404,0.694766
405,0.694766
406,0.694766
407,0.694766
408,0.694766
409,0.694766
410,0.694766
411,0.694766
412,0.694766
413,0.694766
414,0.694766
415,0.694766
416,0.694766
417,0.694766
418,0.694766
419,0.694766
420,0.694766
421,0.694766
422,0.694766
423,0.694766
424,0.694766
425,0.694766
426,0.694766
427,0.694766
428,0.694766
429,0.694766
430,0.694766
431,0.694766
432,0.694766
433,0.694766
434,0.694766
435,0.694766
436,0.694766
437,0.694766
438,0.694766
439,0.694766
440,0.694766
441,0.694766
442,0.694766
443,0.694766
444,0.694766
445,0.694766
446,0.694766
447,0.694766
448,0.694766
449,0.694766
450,0.694766
451,0.694766
452,0.694766
453,0.694766
454,0.694766
455,0.694766
456,0.694766
457,0.694766
458,0.694766
459,0.694766
460,0.694766
461,0.694766
462,0.694766
463,0.694766
464,0.694766
465,0.694766
466,0.694766
467,0.694766
468,0.694766
469,0.694766
470,0.694766
471,0.694766
472,0.694766
473,0.694766
474,0.694766
475,0.694766
476,0.694766
477,0.694766
478,0.694766
479,0.694766
480,0.694766
481,0.694766
482,0.694766
483,0.694766
484,0.694766
485,0.694766
486,0.694766
487,0.694766
488,0.694766
489,0.694766
490,0.694766
491,0.694766
492,0.694766
493,0.694766
494,0.694766
495,0.694766
496,0.694766
497,0.694766
498,0.694766
499,0.694766
500,0.694766
501,0.694766
502,0.694766
503,0.694766
504,0.694766
505,0.694766
506,0.694766
507,0.694766
508,0.694766
509,0.694766
510,0.694766
511,0.694766
512,0.694766
513,0.694766
514,0.694766
515,0.694766
516,0.6917522
517,0.694766
518,0.694766
519,0.694766
520,0.694766
521,0.694766
522,0.694766
523,0.694766
524,0.694766
525,0.6917522
526,0.694766
527,0.694766
528,0.694766
529,0.694766
530,0.694766
531,0.694766
532,0.694766
533,0.694766
534,0.694766
535,0.694766
536,0.694766
537,0.694766
538,0.694766
539,0.694766
540,0.694766
541,0.694766
542,0.694766
543,0.694766
544,0.694766
545,0.694766
546,0.694766
547,0.694766
548,0.694766
549,0.694766
550,0.694766
551,0.694766
552,0.694766
553,0.694766
554,0.694766
555,0.694766
556,0.694766
557,0.694766
558,0.694766
559,0.694766
560,0.694766
561,0.694766
562,0.694766
563,0.694766
564,0.694766
565,0.694766
566,0.694766
567,0.694766
568,0.694766
569,0.694766
570,0.694766
571,0.694766
572,0.694766
573,0.694766
574,0.694766
575,0.694766
576,0.694766
577,0.694766
578,0.694766
579,0.694766
580,0.694766
581,0.694766
582,0.694766
583,0.694766
584,0.694766
585,0.694766
586,0.694766
587,0.694766
588,0.694766
589,0.694766
590,0.694766
591,0.694766
592,0.694766
593,0.694766
594,0.694766
595,0.6917522
596,0.694766
597,0.694766
598,0.694766
599,0.694766
600,0.694766
601,0.694766
602,0.694766
603,0.694766
604,0.694766
605,0.694766
606,0.694766
607,0.694766
608,0.694766
609,0.694766
610,0.694766
611,0.694766
612,0.694766
613,0.694766
614,0.694766
615,0.694766
616,0.694766
617,0.694766
618,0.694766
619,0.694766
620,0.694766
621,0.694766
622,0.694766
623,0.694766
624,0.694766
625,0.694766
626,0.694766
627,0.694766
628,0.6917522
629,0.694766
630,0.694766
631,0.694766
632,0.694766
633,0.694766
634,0.694766
635,0.694766
636,0.694766
637,0.694766
638,0.694766
639,0.694766
640,0.694766
641,0.694766
642,0.694766
643,0.694766
644,0.694766
645,0.694766
646,0.694766
647,0.694766
648,0.694766
649,0.694766
650,0.694766
651,0.694766
652,0.694766
653,0.694766
654,0.694766
655,0.694766
656,0.694766
657,0.694766
658,0.694766
659,0.694766
660,0.694766
661,0.694766
662,0.694766
663,0.694766
664,0.694766
665,0.6917522
666,0.694766
667,0.694766
668,0.694766
669,0.694766
670,0.694766
671,0.694766
